BioWare Version 5.3.0.7 Export
Device:	Stara 1L 9286AA	Stara 1L 9286AA	Stara 1L 9286AA	Stara 1L 9286AA	Stara 1L 9286AA	Stara 2P 9286AA	Stara 2P 9286AA	Stara 2P 9286AA	Stara 2P 9286AA	Stara 2P 9286AA
Samples (#):	6000	6000	6000	6000	6000	6000	6000	6000	6000	6000
Rate (Hz):	200.000000	200.000000	200.000000	200.000000	200.000000	200.000000	200.000000	200.000000	200.000000	200.000000
Contact period start (sample #):	0	0	0	0	0	0	0	0	0	0
Contact period end (sample #):	5998	5998	5998	5998	5998	5999	5999	5999	5999	5999
Contact period start time (s):	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Contact period end time (s):	29.990000	29.990000	29.990000	29.990000	29.990000	29.995001	29.995001	29.995001	29.995001	29.995001
First sample time (s):	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Normalized force (N):	800.000000	800.000000	800.000000	800.000000	800.000000	800.000000	800.000000	800.000000	800.000000	800.000000
Normalized length (m):	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
File Information
Date	Nov 11, 2022  11:19:19
Name	
ID	
Classification	
Description	
abs time (s)	Fx	Fy	Fz	Ax	Ay	Fx	Fy	Fz	Ax	Ay
	N	N	N	m	m	N	N	N	m	m
16.385000	-0.179898	-0.122221	-0.835385	0.000000	0.000000	4.431335	3.104259	541.579681	-0.015442	-0.008879
16.390000	-0.101808	0.188392	-0.835782	0.000000	0.000000	5.132236	3.104259	542.955917	-0.015430	-0.008160
16.395000	0.911133	0.888141	8.882661	-0.003406	-0.044114	5.754887	3.104019	547.773499	-0.015095	-0.007743
16.400000	0.599410	0.654786	5.412382	-0.004297	-0.000849	4.743774	1.693459	536.425430	-0.015047	-0.008733
16.405000	0.054054	0.032611	1.594126	-0.045435	-0.173838	4.276785	0.831722	531.614052	-0.014716	-0.009487
16.410000	0.443548	0.343857	4.370430	-0.018423	0.022335	5.600336	1.458046	540.902046	-0.014397	-0.008825
16.415000	0.209597	0.265966	1.595309	0.028581	-0.176723	5.366980	1.144642	536.429298	-0.014624	-0.009767
16.420000	0.054054	0.110501	1.594126	-0.045435	-0.174913	5.211596	1.065689	539.867157	-0.014744	-0.009000
16.425000	-0.257670	-0.278318	-2.570131	0.000000	0.000000	5.522642	1.143921	540.556816	-0.014515	-0.009343
16.430000	-0.647483	-0.666821	-6.042780	0.000000	0.000000	5.755999	1.300137	543.990410	-0.015093	-0.009288
16.435000	0.209597	0.266283	1.941706	-0.007738	-0.096140	5.833691	1.926945	546.055931	-0.014817	-0.009280
16.440000	-0.569393	-0.433783	-7.429945	0.000000	0.000000	4.821745	1.378609	539.178253	-0.014748	-0.010779
16.445000	-0.179898	-0.355893	-0.489384	0.000000	0.000000	5.132790	2.161877	545.710701	-0.014908	-0.010160
16.450000	0.365777	0.266283	1.941706	-0.009507	-0.096140	5.911104	3.259029	553.620911	-0.014827	-0.009886
16.455000	-0.491622	-0.200111	-3.265292	0.000000	0.000000	4.042873	2.318821	543.303055	-0.014822	-0.011432
16.460000	0.989223	1.043922	8.189869	-0.003853	0.021683	5.521809	3.650181	557.747276	-0.014699	-0.011525
16.465000	0.287368	0.266283	3.676452	-0.054112	-0.076893	3.887211	2.161877	547.081497	-0.015260	-0.011518
16.470000	-0.335760	-0.200111	-3.265292	0.000000	0.000000	2.875544	1.378609	541.918320	-0.015703	-0.012470
16.475000	0.054054	0.188392	-0.141804	0.000000	0.000000	2.253170	1.143436	538.480438	-0.015558	-0.013243
16.480000	0.365777	0.188392	1.594126	-0.049737	-0.175988	2.564495	1.065205	543.294151	-0.015649	-0.012425
16.485000	1.378718	1.510000	12.352943	-0.013074	-0.001965	3.809519	2.161877	551.889755	-0.015774	-0.012447
16.490000	1.690759	1.432109	13.394895	-0.017121	-0.023076	3.887489	2.005173	553.263275	-0.015954	-0.012751
16.495000	-0.335760	0.032611	-1.529363	0.000000	0.000000	3.031485	0.829552	545.005890	-0.016390	-0.013591
16.500000	1.924711	1.665464	16.865570	-0.013882	-0.007329	4.899158	2.631500	562.890282	-0.016139	-0.012219
16.505000	0.833361	1.121180	7.841499	0.004153	0.010267	3.809519	1.691532	556.352036	-0.016617	-0.012834
16.510000	-0.569393	-0.589248	-6.389571	0.000000	0.000000	1.941568	0.124752	542.592064	-0.016976	-0.014497
16.515000	-0.024037	0.188075	-1.182966	0.000000	0.000000	2.252613	0.751564	548.440659	-0.016692	-0.014538
16.520000	-1.348701	-1.288680	-10.207037	0.000000	0.000000	0.618017	-0.345348	540.183273	-0.017112	-0.015067
16.525000	-1.348701	-1.366570	-12.983735	0.000000	0.000000	0.462355	-0.031708	541.213898	-0.017183	-0.015574
16.530000	0.989223	0.888141	9.576638	-0.003317	-0.020989	2.563383	2.083889	559.781357	-0.017323	-0.014802
16.535000	-0.101808	0.110501	0.900938	-0.076663	-0.309372	0.851095	0.673332	548.433685	-0.017295	-0.015570
16.540000	0.989223	0.888141	9.576638	-0.003317	-0.020989	1.863041	1.378609	555.309006	-0.017548	-0.015062
16.545000	-0.024037	0.188392	0.900938	-0.078562	-0.311274	0.539768	0.125237	543.613380	-0.017884	-0.016731
16.550000	-1.036978	-0.900177	-8.471897	0.000000	0.000000	-0.783503	-1.284836	532.265686	-0.017883	-0.017209
16.555000	0.599728	0.499005	3.329662	-0.006966	0.057031	0.462076	-0.109695	543.953949	-0.018201	-0.016885
16.560000	-0.569393	-0.511674	-4.653641	0.000000	0.000000	-0.315681	-1.284595	534.322662	-0.018507	-0.017851
16.565000	0.132462	0.188075	0.204987	0.824177	-0.434393	1.396608	-0.031223	548.081467	-0.018097	-0.017105
16.570000	2.625929	2.209432	23.461708	-0.013218	-0.009871	3.264561	1.457561	562.521400	-0.018334	-0.016387
16.575000	0.209597	0.265649	2.288497	0.019954	-0.123238	1.785349	-0.109695	549.792061	-0.019040	-0.016532
16.580000	0.677818	0.576579	5.758779	-0.014864	0.016042	2.563662	0.203953	553.233414	-0.018732	-0.016784
16.585000	-0.335442	-0.278318	-3.266476	0.000000	0.000000	1.240667	-0.892960	544.977966	-0.018970	-0.017689
16.590000	-0.413532	-0.356209	-2.570921	0.000000	0.000000	0.540047	-1.362823	541.880676	-0.019165	-0.018993
16.595000	-0.023718	0.110185	1.246545	0.089657	0.006360	1.162697	-0.579319	548.759880	-0.018943	-0.018786
16.600000	1.223175	1.121180	11.312174	-0.030112	-0.026729	2.174366	0.596066	561.481468	-0.019077	-0.017898
16.605000	-0.569393	-0.433783	-7.082365	0.000000	0.000000	0.305857	-0.892479	547.381729	-0.019177	-0.019166
16.610000	-0.101808	-0.123171	0.553357	-0.234741	-0.667143	-0.549870	-1.440815	542.223183	-0.019219	-0.019850
16.615000	0.911451	0.887508	8.187896	-0.018494	-0.001253	0.150473	-0.813766	549.100456	-0.019219	-0.018937
16.620000	2.547839	2.364897	22.418966	-0.005616	0.002308	0.851095	0.126446	556.324883	-0.018882	-0.018557
16.625000	1.301583	1.120863	9.576638	0.008669	-0.001562	0.228443	-0.422131	549.445671	-0.019100	-0.018768
16.630000	1.612669	1.587257	12.700523	-0.017911	-0.009571	0.540047	0.048214	552.195023	-0.019233	-0.018694
16.635000	0.366414	0.343540	0.899754	0.047225	0.109098	-0.160297	-0.813522	543.596703	-0.019407	-0.019479
16.640000	2.236434	2.287006	18.948290	0.000119	0.002850	1.863598	0.910194	558.731728	-0.018946	-0.018338
16.645000	0.677818	0.499005	5.411592	-0.004642	-0.035502	0.929897	-0.108490	549.102776	-0.019031	-0.018964
16.650000	-0.569393	-0.433783	-6.042780	0.000000	0.000000	0.229277	-0.970467	541.535843	-0.019276	-0.018846
16.655000	0.210233	0.343540	3.329661	-0.077464	-0.056770	0.929897	-0.735535	546.006271	-0.019252	-0.018873
16.660000	0.833361	1.043289	5.412382	0.017229	0.032893	2.408554	0.517838	554.267517	-0.018364	-0.018641
16.665000	-0.646846	-0.589248	-4.652851	0.000000	0.000000	1.708490	-0.422375	543.948128	-0.018695	-0.020002
16.670000	0.443866	0.421431	4.370430	-0.018424	0.021944	3.498749	0.674297	552.550720	-0.018140	-0.018877
16.675000	-0.335442	-0.356209	-2.917712	0.000000	0.000000	3.421057	0.439365	551.174484	-0.018183	-0.019260
16.680000	-1.270611	-1.055959	-11.248595	0.000000	0.000000	2.486803	-0.657547	541.545532	-0.018256	-0.020256
16.685000	-0.023718	-0.123171	0.899754	-0.213650	-0.304427	2.876377	-0.814007	542.919037	-0.018446	-0.020200
16.690000	-1.426473	-1.133849	-13.330132	0.000000	0.000000	1.475689	-2.224319	526.753403	-0.018856	-0.022020
16.695000	0.833361	0.654469	7.147521	0.004527	-0.014000	3.576998	-0.265671	544.639725	-0.018304	-0.020678
16.700000	-1.192521	-0.667139	-11.248595	0.000000	0.000000	2.331696	-1.127171	535.355614	-0.018242	-0.021886
16.705000	1.223493	1.120863	11.312174	-0.019358	-0.009829	3.421335	0.126686	546.707558	-0.017786	-0.020961
16.710000	-0.491303	-0.433783	-5.000038	0.000000	0.000000	1.942957	-1.126930	536.731071	-0.018178	-0.021831
16.715000	-0.257670	-0.356209	-1.876943	0.000000	0.000000	2.176590	-0.891754	541.542809	-0.018466	-0.020947
16.720000	0.833680	0.809617	6.800337	-0.022006	0.026839	2.721272	-0.342937	548.079140	-0.018151	-0.020890
16.725000	0.210233	0.265966	-0.141804	0.000000	0.000000	1.553659	-1.439850	537.760513	-0.018462	-0.021246
16.730000	-0.724936	-0.511674	-7.429945	0.000000	0.000000	0.931288	-2.066654	535.008446	-0.018535	-0.021685
16.735000	-0.413532	-0.434100	-4.306851	0.000000	0.000000	1.631630	-1.753490	540.858955	-0.018023	-0.021637
16.740000	-1.270611	-1.055959	-12.289364	0.000000	0.000000	1.475967	-1.831722	539.139839	-0.017964	-0.021880
16.745000	-0.802708	-0.745029	-6.389571	0.000000	0.000000	1.865263	-1.910194	541.549019	-0.017786	-0.021602
16.750000	-0.257352	-0.123171	-4.306061	0.000000	0.000000	3.344198	-0.656822	553.239586	-0.017893	-0.020852
16.755000	-0.179580	-0.123171	-0.488201	0.000000	0.000000	2.254282	-1.440090	545.330933	-0.017785	-0.021993
16.760000	-0.101490	0.110185	-2.223340	0.000000	0.000000	1.787571	-1.988667	538.113098	-0.017453	-0.022442
16.765000	0.443866	0.654469	5.065985	0.008051	-0.019709	1.943233	-1.832207	538.800819	-0.017436	-0.022770
16.770000	0.755908	0.421114	4.718010	-0.031414	0.000070	2.487637	-1.205402	546.025642	-0.017110	-0.021627
16.775000	-0.102127	0.188075	-0.489385	0.000000	0.000000	1.631351	-1.753975	541.899666	-0.016988	-0.022469
16.780000	-0.646846	-0.511674	-7.776736	0.000000	0.000000	0.775347	-1.988907	536.742691	-0.016785	-0.023910
16.785000	-1.036978	-0.667139	-9.165875	0.000000	0.000000	0.852762	-1.832447	539.835701	-0.017023	-0.022553
16.790000	-0.569393	-0.511674	-4.653641	0.000000	0.000000	1.320028	-1.597759	541.901985	-0.016753	-0.022126
16.795000	0.365777	0.421114	4.024033	-0.004519	0.000162	1.397720	-1.362583	543.968269	-0.016469	-0.021702
16.800000	2.158663	1.743038	20.335455	-0.017739	-0.015579	2.720993	0.361134	554.287285	-0.016205	-0.021024
16.805000	0.210233	0.343223	1.246545	0.085528	0.002247	1.787016	-0.657063	546.036491	-0.015979	-0.021301
16.810000	1.301265	1.198754	12.352943	-0.022784	-0.016887	3.343920	0.596310	558.073837	-0.015792	-0.021060
16.815000	-0.413532	-0.278318	-3.265292	0.000000	0.000000	2.254560	-0.657063	545.011284	-0.015256	-0.022211
16.820000	-1.270930	-1.133849	-10.553434	0.000000	0.000000	2.021204	-1.127171	541.569962	-0.015569	-0.022331
16.825000	1.145403	1.198754	8.883057	-0.017626	-0.001926	4.667747	0.909950	558.082375	-0.014981	-0.021071
16.830000	-0.101808	-0.123171	0.900148	-0.076884	-0.516066	2.488749	-1.205402	539.164650	-0.015325	-0.022957
16.835000	0.677818	0.576895	6.453150	-0.013286	-0.015275	2.956015	-1.127171	540.201477	-0.014757	-0.023441
16.840000	0.521638	0.499005	4.370430	-0.018816	0.021554	3.189926	-1.597515	540.545158	-0.014868	-0.022531
16.845000	-0.335442	-0.278318	-3.265292	0.000000	0.000000	2.878323	-2.381023	537.104958	-0.014954	-0.023349
16.850000	-0.179580	-0.123171	0.204987	0.264198	-1.333582	2.878323	-2.694427	536.075882	-0.014647	-0.024263
16.855000	-0.179898	0.032611	-1.876943	0.000000	0.000000	3.656635	-2.224564	544.327049	-0.014890	-0.023218
16.860000	-0.569393	-0.667139	-5.694410	0.000000	0.000000	2.099731	-3.634880	534.698105	-0.014879	-0.023580
16.865000	-0.413532	-0.278318	-2.918895	0.000000	0.000000	2.644966	-2.851852	542.265442	-0.014686	-0.023281
16.870000	2.781791	2.442788	23.112944	-0.010925	0.002150	3.889990	-0.971432	554.990891	-0.014495	-0.022650
16.875000	-0.179580	-0.123171	-1.876943	0.000000	0.000000	1.632742	-2.460220	542.265823	-0.014645	-0.022947
16.880000	0.210233	0.499005	0.900148	0.185786	-0.106522	2.488749	-1.050148	551.210907	-0.014214	-0.022287
16.885000	-0.257352	-0.123171	-2.571315	0.000000	0.000000	2.177423	-0.971676	549.492188	-0.014138	-0.022188
16.890000	-0.102127	0.188075	-1.530546	0.000000	0.000000	2.878044	0.046764	556.369843	-0.014201	-0.021611
16.895000	-0.568756	-0.511357	-5.001222	0.000000	0.000000	2.566719	-0.345348	551.556122	-0.014099	-0.022129
16.900000	-1.738833	-1.444461	-14.372084	0.000000	0.000000	1.399387	-1.050388	541.579651	-0.014433	-0.023035
16.905000	-1.737878	-1.599926	-12.983735	0.000000	0.000000	0.854427	-1.442505	537.111557	-0.014199	-0.023386
16.910000	-0.491622	-0.356209	-3.959664	0.000000	0.000000	1.399387	-1.286041	537.803154	-0.013754	-0.024066
16.915000	0.677500	0.576895	5.412382	-0.004614	-0.000532	2.800631	-0.424549	547.091537	-0.013458	-0.023172
16.920000	-1.192840	-0.900177	-10.553434	0.000000	0.000000	2.411612	-1.365479	540.211945	-0.013620	-0.024130
16.925000	-0.491622	-0.666821	-3.959270	0.000000	0.000000	3.423004	-1.052559	546.748642	-0.013382	-0.023334
16.930000	0.599410	0.499321	5.065985	0.031389	0.018700	5.135015	0.278801	558.439224	-0.013589	-0.022220
16.935000	-0.101808	-0.044646	1.247729	-0.006717	-0.297083	4.668026	-0.035088	554.650330	-0.014209	-0.022190
16.940000	0.911133	0.888141	8.883057	-0.017046	-0.001156	5.368368	0.747940	560.501244	-0.013760	-0.021817
16.945000	1.223175	1.121180	12.352943	-0.022645	-0.016748	4.356422	-0.035568	552.590622	-0.013816	-0.022615
16.950000	-0.335760	-0.433783	-2.224524	0.000000	0.000000	2.955458	-1.132481	545.364265	-0.014281	-0.023390
16.955000	0.443548	0.343857	2.634500	-0.053676	0.000811	4.045097	0.356064	559.463638	-0.014273	-0.022014
16.960000	-0.959206	-0.666821	-8.125106	0.000000	0.000000	2.332809	-0.427200	552.237274	-0.014726	-0.022784
16.965000	0.521638	0.499321	3.675269	-0.055475	-0.026386	3.111122	1.061825	563.584946	-0.014769	-0.021879
16.970000	0.521638	0.421747	2.634500	0.038026	0.145288	2.955458	1.532173	567.708221	-0.015076	-0.022070
16.975000	-0.179898	-0.122537	-0.489385	0.000000	0.000000	1.087505	0.357273	558.422157	-0.015154	-0.022562
16.980000	-0.491303	-0.278318	-6.041990	0.000000	0.000000	-0.546814	-0.347282	547.412720	-0.015624	-0.024026
16.985000	-0.101808	0.188392	0.898964	0.058571	-0.099422	-1.636454	-0.973366	542.596680	-0.015724	-0.024913
16.990000	-0.413532	-0.123171	-4.306061	0.000000	0.000000	-1.635897	-0.816422	545.346428	-0.015863	-0.024446
16.995000	0.521638	0.499005	6.105569	-0.003517	-0.000209	-1.246601	-0.267605	549.817238	-0.015854	-0.023752
17.000000	-0.413532	-0.356209	-3.265292	0.000000	0.000000	-1.946945	-0.893929	544.999275	-0.016192	-0.024632
17.005000	0.989223	0.887508	9.576638	-0.003317	-0.020988	-1.012691	-0.031948	552.905602	-0.016534	-0.023457
17.010000	0.443866	0.343540	2.634500	-0.053679	0.000814	-1.168076	-0.423580	549.120605	-0.016755	-0.023778
17.015000	0.677500	0.654469	6.105569	-0.004079	-0.000769	-1.634508	-1.128376	540.865158	-0.017000	-0.025161
17.020000	0.132462	0.110185	0.205777	0.230495	-0.425453	-2.023525	-1.833412	535.708549	-0.016816	-0.025905
17.025000	0.677181	0.887508	6.453150	0.005568	0.013290	-0.466898	-1.049904	546.709473	-0.017190	-0.024376
17.030000	-1.659788	-1.211740	-13.677319	0.000000	0.000000	-1.789892	-2.852093	533.640335	-0.017344	-0.025965
17.035000	-0.257670	0.110185	-1.876943	0.000000	0.000000	0.233723	-1.520248	547.740082	-0.017295	-0.024829
17.040000	0.833680	0.654469	5.411198	-0.005212	0.034420	1.946012	-0.109936	560.120728	-0.017182	-0.023996
17.045000	0.521638	0.421114	4.371614	0.008970	0.022014	1.790350	-0.736740	557.710007	-0.017577	-0.023905
17.050000	0.210233	0.265649	2.634500	-0.051728	0.001464	0.856375	-1.363308	550.832733	-0.017547	-0.024523
17.055000	0.210233	0.187759	1.941706	-0.007745	-0.095250	0.077782	-1.911644	543.266579	-0.017546	-0.026239
17.060000	1.690759	1.353902	15.824802	-0.018318	-0.013411	0.778404	-1.284595	548.425491	-0.017514	-0.025497
17.065000	-0.646846	-0.511991	-8.125106	0.000000	0.000000	-0.778502	-2.616440	534.664368	-0.018140	-0.027162
17.070000	2.002483	1.742722	17.907128	-0.016556	-0.001678	1.401054	-0.343903	553.924217	-0.017794	-0.025964
17.075000	0.210233	0.265649	1.246545	0.085528	0.003616	0.389109	-1.284111	546.354935	-0.018228	-0.026287
17.080000	0.755908	0.654469	6.106359	-0.024261	-0.000805	0.700434	-0.813766	549.105087	-0.018365	-0.025140
17.085000	0.521957	0.498688	4.371614	0.008968	0.021624	0.155197	-1.048458	544.632332	-0.018609	-0.025858
17.090000	-0.724936	-0.667455	-5.000038	0.000000	0.000000	-1.868139	-3.085335	527.778572	-0.019022	-0.027857
17.095000	0.054690	0.265333	1.246545	0.088274	0.003622	-0.856750	-1.988422	534.998734	-0.019137	-0.027348
17.100000	0.833680	0.809617	6.453150	-0.013818	-0.016069	0.388552	-0.577869	544.628059	-0.019061	-0.025878
17.105000	-0.335442	-0.201061	-3.265292	0.000000	0.000000	0.232611	-0.890789	541.875992	-0.019154	-0.026695
17.110000	-1.815649	-1.600243	-14.719664	0.000000	0.000000	-0.545702	-1.830757	534.996803	-0.019375	-0.027001
17.115000	-0.413213	-0.356209	-3.612873	0.000000	0.000000	1.166588	-0.185272	545.313469	-0.019288	-0.026555
17.120000	-0.179261	-0.201061	0.204593	-0.328250	-0.396037	1.555607	-0.185272	545.659081	-0.019181	-0.026016
17.125000	-0.646846	-0.589881	-5.001222	0.000000	0.000000	1.244280	-0.655132	540.840721	-0.019567	-0.027280
17.130000	-0.880798	-0.589565	-5.694410	0.000000	0.000000	-0.234932	-1.908504	526.742508	-0.019472	-0.029936
17.135000	0.366414	0.420797	4.024033	-0.004522	0.000164	0.854706	-0.890064	536.026245	-0.019507	-0.028930
17.140000	-0.724936	-0.589881	-7.084732	0.000000	0.000000	0.387720	-1.516632	532.584900	-0.019843	-0.029444
17.145000	0.288642	0.187759	0.552174	-0.030108	0.010874	1.477079	-0.341488	543.589691	-0.019696	-0.028199
17.150000	-1.504245	-1.212056	-11.942966	0.000000	0.000000	-0.391151	-2.221668	530.176117	-0.020017	-0.029371
17.155000	0.054690	0.031977	1.246545	-0.106911	-0.298978	1.009535	-0.890064	541.869019	-0.019853	-0.027743
17.160000	-0.491303	-0.201061	-2.571315	0.000000	0.000000	0.152973	-1.986977	534.644585	-0.020206	-0.028957
17.165000	0.911451	0.887191	7.147128	-0.012686	0.011955	0.931566	-1.438400	538.428444	-0.019980	-0.029305
17.170000	-0.646846	-0.511991	-3.265292	0.000000	0.000000	-0.314291	-2.848957	532.925461	-0.020140	-0.029902
17.175000	0.210552	0.420797	2.634500	-0.051731	0.000168	1.242058	-1.830517	544.618378	-0.019980	-0.028259
17.180000	0.677818	0.731727	4.717220	0.020494	0.039193	2.409389	-0.890305	555.280273	-0.019741	-0.027581
17.185000	0.366414	0.420797	2.636867	0.039129	0.000415	1.864429	-1.282421	553.904037	-0.019769	-0.027977
17.190000	0.911451	0.809617	7.147918	-0.012666	0.038907	2.253170	-0.890549	559.062973	-0.019705	-0.027224
17.195000	-0.179580	-0.201061	-1.182966	0.000000	0.000000	1.085560	-2.065933	548.057770	-0.019845	-0.028761
17.200000	0.443866	0.343223	5.064801	-0.015926	-0.018426	1.163530	-1.830757	547.373940	-0.019434	-0.028807
17.205000	-0.491303	-0.434100	-3.264109	0.000000	0.000000	-0.004078	-2.849442	537.401695	-0.019421	-0.030182
17.210000	1.145403	0.965082	8.535477	-0.011218	0.009797	1.396887	-1.596066	549.092262	-0.019490	-0.029243
17.215000	-0.023718	0.110185	1.594126	-0.044362	-0.174908	1.007589	-2.301346	546.344872	-0.019135	-0.029362
17.220000	-0.880798	-0.900810	-8.125106	0.000000	0.000000	0.696264	-3.163326	541.872505	-0.019396	-0.029743
17.225000	-0.724936	-0.589565	-5.348802	0.000000	0.000000	1.007313	-3.163807	543.248741	-0.019358	-0.029318
17.230000	-0.491303	-0.201061	-3.612873	0.000000	0.000000	0.540047	-3.477215	542.907394	-0.019019	-0.029501
17.235000	0.833361	0.887508	9.576638	-0.002959	-0.020988	0.617739	-3.477692	545.661011	-0.018703	-0.029698
17.240000	1.145721	1.120863	8.884241	-0.003955	-0.001696	1.162975	-3.086063	551.507652	-0.018629	-0.028883
17.245000	0.443548	0.421114	4.022059	-0.035176	-0.047395	0.539768	-3.713352	548.756767	-0.018700	-0.027968
17.250000	1.301583	1.043289	8.187896	-0.004685	0.021677	2.485136	-2.146816	564.923950	-0.018119	-0.027059
17.255000	-0.257670	0.110185	-2.223734	0.000000	0.000000	1.551159	-3.087509	557.016068	-0.018023	-0.027238
17.260000	0.911451	0.499005	8.187896	-0.018494	-0.000209	2.329195	-1.912369	565.961548	-0.017547	-0.025850
17.265000	-0.959206	-0.589248	-7.776342	0.000000	0.000000	1.006201	-2.931049	554.269043	-0.017658	-0.026697
17.270000	-1.114750	-0.900177	-9.859456	0.000000	0.000000	0.305857	-3.244694	546.022133	-0.017023	-0.027781
17.275000	0.209597	0.265966	2.634500	-0.051723	0.001461	1.551437	-1.521217	555.653809	-0.016768	-0.026004
17.280000	-1.582335	-1.677500	-14.372873	0.000000	0.000000	0.383827	-2.461185	541.556366	-0.016615	-0.027170
17.285000	-0.491622	-0.355893	-7.083155	0.000000	0.000000	1.863041	-1.364513	545.000435	-0.016125	-0.026694
17.290000	0.209597	0.188392	1.246545	0.085540	0.004980	4.042595	0.280491	557.386101	-0.015624	-0.024467
17.295000	-0.101808	-0.122537	-1.183362	0.000000	0.000000	4.665247	0.280251	556.702644	-0.015236	-0.024157
17.300000	-1.270611	-1.133532	-11.248595	0.000000	0.000000	3.809519	-1.052078	543.633888	-0.015360	-0.025035
17.305000	0.833361	0.966032	8.883057	-0.016853	-0.001349	5.833691	0.593170	555.331062	-0.014888	-0.024229
17.310000	0.677500	0.577212	6.105569	-0.004079	-0.000491	5.522366	-0.112106	549.484413	-0.014930	-0.024633
17.315000	0.443866	0.421431	4.024033	-0.004946	0.000161	5.678583	0.044834	550.172920	-0.014917	-0.023920
17.320000	-0.101808	0.188075	-1.876943	0.000000	0.000000	5.756554	0.123306	547.425507	-0.014558	-0.024043
17.325000	0.210233	0.188392	0.552174	-0.026984	0.010848	6.846193	1.377163	558.083519	-0.014851	-0.022785
17.330000	1.223175	1.043289	8.883057	-0.017819	-0.001540	7.235489	2.317616	562.901497	-0.014521	-0.021618
17.335000	-0.101808	0.032611	-1.876943	0.000000	0.000000	6.223820	1.769520	556.363243	-0.014982	-0.021681
17.340000	1.223175	1.121180	11.312174	-0.019357	-0.009830	6.379761	2.553509	560.145943	-0.014991	-0.021732
17.345000	0.054054	0.266283	2.982081	-0.064944	-0.030764	4.900826	1.614021	550.865692	-0.014429	-0.022580
17.350000	-0.724936	-0.511674	-4.653641	0.000000	0.000000	3.266228	0.595825	540.883400	-0.015418	-0.023480
17.355000	0.677818	0.576895	5.065591	-0.016912	0.018258	3.188257	1.771450	547.419693	-0.015114	-0.022729
17.360000	0.677500	0.576895	5.065591	-0.016910	0.018258	2.954903	2.085335	549.824211	-0.015365	-0.022813
17.365000	-0.491303	-0.589248	-5.694410	0.000000	0.000000	1.087227	1.223839	540.191399	-0.015795	-0.023186
17.370000	0.287368	0.499005	3.329662	-0.004902	0.057031	1.709879	1.929359	546.378990	-0.016076	-0.021912
17.375000	-0.179261	-0.433783	-2.571315	0.000000	0.000000	-0.080103	1.068104	540.532349	-0.016072	-0.022291
